State,County,Candidate,party,total_votes_candidate,won,total_votes_county,percent
Indiana,Fountain County,Donald Trump,REP,6154,TRUE,7986,100
Indiana,Franklin County,Donald Trump,REP,9691,TRUE,6849,100
Indiana,Fulton County,Donald Trump,REP,6694,TRUE,523779,100
Indiana,Gibson County,Donald Trump,REP,11817,TRUE,16161,100
Indiana,Grant County,Donald Trump,REP,18543,TRUE,27159,100
Indiana,Greene County,Donald Trump,REP,11103,TRUE,11244,100
Indiana,Hamilton County,Donald Trump,REP,101587,TRUE,5830,100
Indiana,Hancock County,Donald Trump,REP,28996,TRUE,4153,100
Indiana,Harrison County,Donald Trump,REP,14565,TRUE,20236,100
Indiana,Hendricks County,Donald Trump,REP,53802,TRUE,88505,100
Indiana,Henry County,Donald Trump,REP,15043,TRUE,122998,100
Indiana,Howard County,Donald Trump,REP,26449,TRUE,40630,100
Indiana,Huntington County,Donald Trump,REP,13147,TRUE,17829,100
Indiana,Jackson County,Donald Trump,REP,14555,TRUE,22419,100
Indiana,Jasper County,Donald Trump,REP,11383,TRUE,7644,100
Indiana,Jay County,Donald Trump,REP,6361,TRUE,8461,100
Indiana,Jefferson County,Donald Trump,REP,9663,TRUE,8451,100
Indiana,Jennings County,Donald Trump,REP,9490,TRUE,12251,100
Indiana,Johnson County,Donald Trump,REP,51219,TRUE,4100,100
Indiana,Knox County,Donald Trump,REP,11655,TRUE,23205,92
Indiana,Kosciusko County,Donald Trump,REP,26499,TRUE,35787,100
Indiana,LaGrange County,Donald Trump,REP,8110,TRUE,10633,100
Indiana,Lake County,Joe Biden,DEM,124870,TRUE,211314,100
Indiana,LaPorte County,Donald Trump,REP,25997,TRUE,49392,100
Indiana,Lawrence County,Donald Trump,REP,15601,TRUE,6422,95
Indiana,Madison County,Donald Trump,REP,31215,TRUE,9380,100
Indiana,Marion County,Joe Biden,DEM,247772,TRUE,204376,100
Indiana,Marshall County,Donald Trump,REP,13844,TRUE,6345,95
Indiana,Martin County,Donald Trump,REP,4029,TRUE,98726,100
Indiana,Miami County,Donald Trump,REP,10925,TRUE,14473,100
Indiana,Monroe County,Joe Biden,DEM,39861,TRUE,48029,100
Indiana,Montgomery County,Donald Trump,REP,12659,TRUE,3967,100
Indiana,Morgan County,Donald Trump,REP,27512,TRUE,11706,100
Indiana,Newton County,Donald Trump,REP,4942,TRUE,54234,100
Indiana,Noble County,Donald Trump,REP,14195,TRUE,19190,100
Indiana,Ohio County,Donald Trump,REP,2392,TRUE,3164,100
Indiana,Orange County,Donald Trump,REP,6432,TRUE,647403,100
Indiana,Owen County,Donald Trump,REP,7286,TRUE,9904,100
Indiana,Parke County,Donald Trump,REP,5398,TRUE,7011,100
Indiana,Perry County,Donald Trump,REP,5345,TRUE,10071,93
Indiana,Pike County,Donald Trump,REP,4692,TRUE,10720,100
Indiana,Porter County,Donald Trump,REP,45008,TRUE,86509,100
Indiana,Posey County,Donald Trump,REP,9206,TRUE,13236,100
Indiana,Pulaski County,Donald Trump,REP,4246,TRUE,4081,100
Indiana,Putnam County,Donald Trump,REP,12278,TRUE,36373,100
Indiana,Randolph County,Donald Trump,REP,8312,TRUE,3073,100
Indiana,Ripley County,Donald Trump,REP,11261,TRUE,14271,100
Indiana,Rush County,Donald Trump,REP,6035,TRUE,7932,100
Indiana,St. Joseph County,Joe Biden,DEM,59896,TRUE,115238,100
Indiana,Scott County,Donald Trump,REP,7328,TRUE,2741,95
Indiana,Shelby County,Donald Trump,REP,14568,TRUE,12097,99
Indiana,Spencer County,Donald Trump,REP,7357,TRUE,10769,100
Indiana,Starke County,Donald Trump,REP,7466,TRUE,10290,100
Indiana,Steuben County,Donald Trump,REP,11327,TRUE,16162,100
Indiana,Sullivan County,Donald Trump,REP,6691,TRUE,8994,100
Indiana,Switzerland County,Donald Trump,REP,3133,TRUE,4154,100
Indiana,Tippecanoe County,Joe Biden,DEM,35017,TRUE,71448,100
Indiana,Tipton County,Donald Trump,REP,6110,TRUE,8116,100
Indiana,Union County,Donald Trump,REP,2688,TRUE,6245,100
Indiana,Vanderburgh County,Donald Trump,REP,41844,TRUE,77662,100
Indiana,Vermillion County,Donald Trump,REP,5184,TRUE,7481,100
Indiana,Vigo County,Donald Trump,REP,24545,TRUE,43594,100
Indiana,Wabash County,Donald Trump,REP,10762,TRUE,5607,94
Indiana,Warren County,Donald Trump,REP,3401,TRUE,2650,100
Indiana,Warrick County,Donald Trump,REP,21326,TRUE,33829,100
Indiana,Washington County,Donald Trump,REP,9114,TRUE,12327,100
Indiana,Wayne County,Donald Trump,REP,17567,TRUE,12779,100
Indiana,Wells County,Donald Trump,REP,10855,TRUE,14050,100
Indiana,White County,Donald Trump,REP,7957,TRUE,14816,100
Indiana,Whitley County,Donald Trump,REP,12862,TRUE,17556,100
Iowa,Adair County,Donald Trump,REP,2917,TRUE,4177,100
Iowa,Adams County,Donald Trump,REP,1530,TRUE,2586,100
Iowa,Allamakee County,Donald Trump,REP,4735,TRUE,7422,100
Iowa,Appanoose County,Donald Trump,REP,4512,TRUE,6516,100
Iowa,Audubon County,Donald Trump,REP,2295,TRUE,3420,100
Iowa,Benton County,Donald Trump,REP,9188,TRUE,4114,100
Iowa,Black Hawk County,Joe Biden,DEM,35647,TRUE,66593,100
Iowa,Boone County,Donald Trump,REP,8695,TRUE,24979,95
Iowa,Bremer County,Donald Trump,REP,8294,TRUE,14546,100
Iowa,Buchanan County,Donald Trump,REP,6420,TRUE,10774,100
Iowa,Buena Vista County,Donald Trump,REP,5056,TRUE,8167,100
Iowa,Butler County,Donald Trump,REP,5542,TRUE,8098,100
Iowa,Calhoun County,Donald Trump,REP,3689,TRUE,6526,100
Iowa,Carroll County,Donald Trump,REP,7737,TRUE,54472,100
Iowa,Cass County,Donald Trump,REP,4969,TRUE,5326,95
Iowa,Cedar County,Donald Trump,REP,6161,TRUE,10703,100
Iowa,Cerro Gordo County,Donald Trump,REP,12442,TRUE,23801,95
Iowa,Cherokee County,Donald Trump,REP,4495,TRUE,144815,100
Iowa,Chickasaw County,Donald Trump,REP,4308,TRUE,6631,100
Iowa,Clarke County,Donald Trump,REP,3144,TRUE,51346,100
Iowa,Clay County,Donald Trump,REP,6137,TRUE,124405,100
Iowa,Clayton County,Donald Trump,REP,6106,TRUE,112330,100
Iowa,Clinton County,Donald Trump,REP,13361,TRUE,19214,95
Iowa,Crawford County,Donald Trump,REP,4854,TRUE,6102,100
Iowa,Dallas County,Donald Trump,REP,27987,TRUE,56022,100
Iowa,Davis County,Donald Trump,REP,3032,TRUE,4102,100
Iowa,Decatur County,Donald Trump,REP,2615,TRUE,11625,100
Iowa,Delaware County,Donald Trump,REP,6666,TRUE,48191,100
Iowa,Des Moines County,Donald Trump,REP,10592,TRUE,19956,100
Iowa,Dickinson County,Donald Trump,REP,7438,TRUE,11244,100
Iowa,Dubuque County,Donald Trump,REP,27214,TRUE,53926,100
Iowa,Emmet County,Donald Trump,REP,3265,TRUE,4853,100
Iowa,Fayette County,Donald Trump,REP,6145,TRUE,71994,100
Iowa,Floyd County,Donald Trump,REP,4732,TRUE,41341,100
Iowa,Franklin County,Donald Trump,REP,3422,TRUE,6849,100
Iowa,Fremont County,Donald Trump,REP,2711,TRUE,6719,100
Iowa,Greene County,Donald Trump,REP,3223,TRUE,11244,100
Iowa,Grundy County,Donald Trump,REP,4929,TRUE,26753,99
Iowa,Guthrie County,Donald Trump,REP,4272,TRUE,6371,100
Iowa,Hamilton County,Donald Trump,REP,4956,TRUE,5830,100
Iowa,Hancock County,Donald Trump,REP,4390,TRUE,4153,100
Iowa,Hardin County,Donald Trump,REP,5850,TRUE,2162,86
Iowa,Harrison County,Donald Trump,REP,5569,TRUE,20236,100
Iowa,Henry County,Donald Trump,REP,6507,TRUE,122998,100
Iowa,Howard County,Donald Trump,REP,3127,TRUE,40630,100
Iowa,Humboldt County,Donald Trump,REP,3819,TRUE,5327,100
Iowa,Ida County,Donald Trump,REP,2880,TRUE,3849,100
Iowa,Iowa County,Donald Trump,REP,6009,TRUE,9742,100
Iowa,Jackson County,Donald Trump,REP,6940,TRUE,22419,100
Iowa,Jasper County,Donald Trump,REP,12084,TRUE,7644,100
Iowa,Jefferson County,Donald Trump,REP,4443,TRUE,8451,100
Iowa,Johnson County,Joe Biden,DEM,59177,TRUE,4100,100
Iowa,Jones County,Donald Trump,REP,6572,TRUE,14934,100
Iowa,Keokuk County,Donald Trump,REP,3797,TRUE,5303,100
Iowa,Kossuth County,Donald Trump,REP,6275,TRUE,9090,100
Iowa,Lee County,Donald Trump,REP,9773,TRUE,393899,100
Iowa,Linn County,Joe Biden,DEM,70874,TRUE,127458,100
Iowa,Louisa County,Donald Trump,REP,3500,TRUE,5332,100
Iowa,Lucas County,Donald Trump,REP,3287,TRUE,4630,100
Iowa,Lyon County,Donald Trump,REP,5707,TRUE,6863,100
Iowa,Madison County,Donald Trump,REP,6507,TRUE,9380,100
Iowa,Mahaska County,Donald Trump,REP,8297,TRUE,11404,100
Iowa,Marion County,Donald Trump,REP,12663,TRUE,204376,100
Iowa,Marshall County,Donald Trump,REP,9571,TRUE,6345,95
Iowa,Mills County,Donald Trump,REP,5585,TRUE,8268,100
Iowa,Mitchell County,Donald Trump,REP,3677,TRUE,8962,100
Iowa,Monona County,Donald Trump,REP,3248,TRUE,4728,100
Iowa,Monroe County,Donald Trump,REP,2975,TRUE,48029,100
Iowa,Montgomery County,Donald Trump,REP,3659,TRUE,3967,100
Iowa,Muscatine County,Donald Trump,REP,10823,TRUE,20671,100
Iowa,O'Brien County,Donald Trump,REP,5861,TRUE,7551,100
Iowa,Osceola County,Donald Trump,REP,2690,TRUE,172436,100
Iowa,Page County,Donald Trump,REP,5319,TRUE,7528,100
Iowa,Palo Alto County,Donald Trump,REP,3370,TRUE,4958,100
Iowa,Plymouth County,Donald Trump,REP,10492,TRUE,14188,100
Iowa,Pocahontas County,Donald Trump,REP,2826,TRUE,3823,100
Iowa,Polk County,Joe Biden,DEM,146250,TRUE,343256,100
Iowa,Pottawattamie County,Donald Trump,REP,26247,TRUE,45744,100
Iowa,Poweshiek County,Donald Trump,REP,5657,TRUE,10140,100
Iowa,Ringgold County,Donald Trump,REP,1968,TRUE,2714,100
Iowa,Sac County,Donald Trump,REP,4061,TRUE,5535,100
Iowa,Scott County,Joe Biden,DEM,46926,TRUE,2741,95
Iowa,Shelby County,Donald Trump,REP,4697,TRUE,12097,99
Iowa,Sioux County,Donald Trump,REP,15680,TRUE,19051,100
Iowa,Story County,Joe Biden,DEM,29175,TRUE,51038,100
Iowa,Tama County,Donald Trump,REP,5303,TRUE,9048,100
Iowa,Taylor County,Donald Trump,REP,2463,TRUE,10127,100
Iowa,Union County,Donald Trump,REP,4010,TRUE,6245,100
Iowa,Van Buren County,Donald Trump,REP,2859,TRUE,3791,100
Iowa,Wapello County,Donald Trump,REP,9516,TRUE,15633,100
Iowa,Warren County,Donald Trump,REP,17782,TRUE,2650,100
Iowa,Washington County,Donald Trump,REP,6971,TRUE,12327,100
Iowa,Wayne County,Donald Trump,REP,2338,TRUE,12779,100
Iowa,Webster County,Donald Trump,REP,10938,TRUE,1391,100
Iowa,Winnebago County,Donald Trump,REP,3707,TRUE,127710,95
Iowa,Winneshiek County,Donald Trump,REP,6235,TRUE,12064,100
Iowa,Woodbury County,Donald Trump,REP,25736,TRUE,45362,100
Iowa,Worth County,Donald Trump,REP,2738,TRUE,9285,100
Iowa,Wright County,Donald Trump,REP,4136,TRUE,6254,100
Kansas,Allen County,Donald Trump,REP,4155,TRUE,169082,100
Kansas,Anderson County,Donald Trump,REP,2874,TRUE,3720,99
Kansas,Atchison County,Donald Trump,REP,4826,TRUE,7312,99
Kansas,Barber County,Donald Trump,REP,1992,TRUE,2313,92
Kansas,Barton County,Donald Trump,REP,8480,TRUE,10961,99
Kansas,Bourbon County,Donald Trump,REP,4910,TRUE,6550,95
Kansas,Brown County,Donald Trump,REP,3206,TRUE,2525,95
Kansas,Butler County,Donald Trump,REP,22250,TRUE,8098,100
Kansas,Chase County,Donald Trump,REP,1114,TRUE,1478,95
Kansas,Chautauqua County,Donald Trump,REP,1397,TRUE,1634,92
Kansas,Cherokee County,Donald Trump,REP,6622,TRUE,144815,100
Kansas,Cheyenne County,Donald Trump,REP,1158,TRUE,1400,86
Kansas,Clark County,Donald Trump,REP,885,TRUE,311,100
Kansas,Clay County,Donald Trump,REP,3129,TRUE,124405,100
Kansas,Cloud County,Donald Trump,REP,3182,TRUE,4174,91
Kansas,Coffey County,Donald Trump,REP,3407,TRUE,4448,99
Kansas,Comanche County,Donald Trump,REP,745,TRUE,904,90
Kansas,Cowley County,Donald Trump,REP,9442,TRUE,13911,95
Kansas,Crawford County,Donald Trump,REP,10045,TRUE,6102,100
Kansas,Decatur County,Donald Trump,REP,1232,TRUE,11625,100
Kansas,Dickinson County,Donald Trump,REP,7045,TRUE,11244,100
Kansas,Doniphan County,Donald Trump,REP,2949,TRUE,3674,95
Kansas,Douglas County,Joe Biden,DEM,39436,TRUE,69106,100
Kansas,Edwards County,Donald Trump,REP,1127,TRUE,3368,92
Kansas,Elk County,Donald Trump,REP,1130,TRUE,1347,91
Kansas,Ellis County,Donald Trump,REP,9569,TRUE,13501,99
Kansas,Ellsworth County,Donald Trump,REP,2106,TRUE,2806,95
Kansas,Finney County,Donald Trump,REP,7079,TRUE,11466,95
Kansas,Ford County,Donald Trump,REP,5763,TRUE,6967,95
Kansas,Franklin County,Donald Trump,REP,8326,TRUE,6849,100
Kansas,Geary County,Donald Trump,REP,5193,TRUE,9311,95
Kansas,Gove County,Donald Trump,REP,1256,TRUE,1433,91
Kansas,Graham County,Donald Trump,REP,1052,TRUE,1302,85
Kansas,Grant County,Donald Trump,REP,1910,TRUE,27159,100
Kansas,Gray County,Donald Trump,REP,1871,TRUE,2240,95
Kansas,Greeley County,Donald Trump,REP,537,TRUE,629,83
Kansas,Greenwood County,Donald Trump,REP,2404,TRUE,3030,95
Kansas,Hamilton County,Donald Trump,REP,684,TRUE,5830,100
Kansas,Harper County,Donald Trump,REP,2128,TRUE,2626,94
Kansas,Harvey County,Donald Trump,REP,10015,TRUE,17034,99
Kansas,Haskell County,Donald Trump,REP,1103,TRUE,1383,91
Kansas,Hodgeman County,Donald Trump,REP,866,TRUE,1033,86
Kansas,Jackson County,Donald Trump,REP,4435,TRUE,22419,100
Kansas,Jefferson County,Donald Trump,REP,6193,TRUE,8451,100
Kansas,Jewell County,Donald Trump,REP,1369,TRUE,1608,95
Kansas,Johnson County,Joe Biden,DEM,184259,TRUE,4100,100
Kansas,Kearny County,Donald Trump,REP,1134,TRUE,1413,94
Kansas,Kingman County,Donald Trump,REP,3102,TRUE,3929,99
Kansas,Kiowa County,Donald Trump,REP,957,TRUE,1139,88
Kansas,Labette County,Donald Trump,REP,5639,TRUE,8414,95
Kansas,Lane County,Donald Trump,REP,757,TRUE,888,88
Kansas,Leavenworth County,Donald Trump,REP,21378,TRUE,36115,95
Kansas,Lincoln County,Donald Trump,REP,1273,TRUE,4641,100
Kansas,Linn County,Donald Trump,REP,3940,TRUE,127458,100
Kansas,Logan County,Donald Trump,REP,1231,TRUE,13294,99
Kansas,Lyon County,Donald Trump,REP,7381,TRUE,6863,100
Kansas,McPherson County,Donald Trump,REP,9562,TRUE,13868,95
Kansas,Marion County,Donald Trump,REP,4377,TRUE,204376,100
Kansas,Marshall County,Donald Trump,REP,3662,TRUE,6345,95
Kansas,Meade County,Donald Trump,REP,1508,TRUE,1807,95
Kansas,Miami County,Donald Trump,REP,12116,TRUE,14473,100
Kansas,Mitchell County,Donald Trump,REP,2454,TRUE,8962,100
Kansas,Montgomery County,Donald Trump,REP,9768,TRUE,3967,100
Kansas,Morris County,Donald Trump,REP,2085,TRUE,2849,95
Kansas,Morton County,Donald Trump,REP,1004,TRUE,1163,84
Kansas,Nemaha County,Donald Trump,REP,4612,TRUE,5625,99
Kansas,Neosho County,Donald Trump,REP,4795,TRUE,6629,94
Kansas,Ness County,Donald Trump,REP,1315,TRUE,1487,99
Kansas,Norton County,Donald Trump,REP,1977,TRUE,2390,99
Kansas,Osage County,Donald Trump,REP,5591,TRUE,7893,99
Kansas,Osborne County,Donald Trump,REP,1590,TRUE,1899,91
Kansas,Ottawa County,Donald Trump,REP,2581,TRUE,3159,95
Kansas,Pawnee County,Donald Trump,REP,2028,TRUE,2712,94
Kansas,Phillips County,Donald Trump,REP,2388,TRUE,2752,84
Kansas,Pottawatomie County,Donald Trump,REP,9247,TRUE,12815,69
Kansas,Pratt County,Donald Trump,REP,3087,TRUE,4107,99
Kansas,Rawlins County,Donald Trump,REP,1253,TRUE,1496,89
Kansas,Reno County,Donald Trump,REP,17948,TRUE,27245,99
Kansas,Republic County,Donald Trump,REP,2172,TRUE,2643,87
Kansas,Rice County,Donald Trump,REP,3187,TRUE,4230,99
Kansas,Riley County,Joe Biden,DEM,11940,TRUE,23855,95
Kansas,Rooks County,Donald Trump,REP,2294,TRUE,2661,87
Kansas,Rush County,Donald Trump,REP,1425,TRUE,7932,100
Kansas,Russell County,Donald Trump,REP,2765,TRUE,3429,99
Kansas,Saline County,Donald Trump,REP,15313,TRUE,11089,89
Kansas,Scott County,Donald Trump,REP,1991,TRUE,2741,95
Kansas,Sedgwick County,Donald Trump,REP,117653,TRUE,213552,95
Kansas,Seward County,Donald Trump,REP,3285,TRUE,5099,91
Kansas,Shawnee County,Joe Biden,DEM,43015,TRUE,86122,95
Kansas,Sheridan County,Donald Trump,REP,1237,TRUE,1397,94
Kansas,Sherman County,Donald Trump,REP,2222,TRUE,2673,94
Kansas,Smith County,Donald Trump,REP,1734,TRUE,2092,94
Kansas,Stafford County,Donald Trump,REP,1631,TRUE,2017,94
Kansas,Stanton County,Donald Trump,REP,607,TRUE,767,93
Kansas,Stevens County,Donald Trump,REP,1731,TRUE,1997,91
Kansas,Sumner County,Donald Trump,REP,7998,TRUE,10779,99
Kansas,Thomas County,Donald Trump,REP,3106,TRUE,21872,100
Kansas,Trego County,Donald Trump,REP,1341,TRUE,1603,89
Kansas,Wabaunsee County,Donald Trump,REP,2813,TRUE,3861,99
Kansas,Wallace County,Donald Trump,REP,762,TRUE,817,90
Kansas,Washington County,Donald Trump,REP,2332,TRUE,12327,100
Kansas,Wichita County,Donald Trump,REP,803,TRUE,961,90
Kansas,Wilson County,Donald Trump,REP,3111,TRUE,3899,95
Kansas,Woodson County,Donald Trump,REP,1189,TRUE,1495,99
Kansas,Wyandotte County,Joe Biden,DEM,35566,TRUE,55107,95
Kentucky,Adair County,Donald Trump,REP,7276,TRUE,4177,100
Kentucky,Allen County,Donald Trump,REP,7587,TRUE,169082,100
Kentucky,Anderson County,Donald Trump,REP,9661,TRUE,3720,99
Kentucky,Ballard County,Donald Trump,REP,3356,TRUE,4225,100
Kentucky,Barren County,Donald Trump,REP,14654,TRUE,20064,100
Kentucky,Bath County,Donald Trump,REP,3986,TRUE,5627,100
Kentucky,Bell County,Donald Trump,REP,8140,TRUE,10044,100
Kentucky,Boone County,Donald Trump,REP,44814,TRUE,24979,95
Kentucky,Bourbon County,Donald Trump,REP,6190,TRUE,6550,95
Kentucky,Boyd County,Donald Trump,REP,14295,TRUE,21751,100
Kentucky,Boyle County,Donald Trump,REP,8872,TRUE,14478,100
Kentucky,Bracken County,Donald Trump,REP,3398,TRUE,4246,100
Kentucky,Breathitt County,Donald Trump,REP,4265,TRUE,5661,100
Kentucky,Breckinridge County,Donald Trump,REP,7701,TRUE,10201,100
Kentucky,Bullitt County,Donald Trump,REP,30708,TRUE,41998,100
Kentucky,Butler County,Donald Trump,REP,4960,TRUE,8098,100
Kentucky,Caldwell County,Donald Trump,REP,4906,TRUE,6434,100
Kentucky,Calloway County,Donald Trump,REP,11352,TRUE,17457,100
Kentucky,Campbell County,Donald Trump,REP,28482,TRUE,48878,100
Kentucky,Carlisle County,Donald Trump,REP,2159,TRUE,2638,100
Kentucky,Carroll County,Donald Trump,REP,2954,TRUE,54472,100
Kentucky,Carter County,Donald Trump,REP,8775,TRUE,11586,100
Kentucky,Casey County,Donald Trump,REP,6179,TRUE,7171,100
Kentucky,Christian County,Donald Trump,REP,15080,TRUE,16204,95
Kentucky,Clark County,Donald Trump,REP,11811,TRUE,311,100
Kentucky,Clay County,Donald Trump,REP,6677,TRUE,124405,100
Kentucky,Clinton County,Donald Trump,REP,4280,TRUE,19214,95
Kentucky,Crittenden County,Donald Trump,REP,3451,TRUE,4242,100
Kentucky,Cumberland County,Donald Trump,REP,2769,TRUE,5850,95
Kentucky,Daviess County,Donald Trump,REP,31025,TRUE,11954,100
Kentucky,Edmonson County,Donald Trump,REP,4828,TRUE,6132,100
Kentucky,Elliott County,Donald Trump,REP,2246,TRUE,2995,100
Kentucky,Estill County,Donald Trump,REP,5100,TRUE,6540,100
Kentucky,Fayette County,Joe Biden,DEM,90600,TRUE,71994,100
Kentucky,Fleming County,Donald Trump,REP,5534,TRUE,7068,99
Kentucky,Floyd County,Donald Trump,REP,12250,TRUE,41341,100
Kentucky,Franklin County,Donald Trump,REP,12900,TRUE,6849,100
Kentucky,Fulton County,Donald Trump,REP,1606,TRUE,523779,100
Kentucky,Gallatin County,Donald Trump,REP,2955,TRUE,2675,90
Kentucky,Garrard County,Donald Trump,REP,6754,TRUE,8706,100
Kentucky,Grant County,Donald Trump,REP,8725,TRUE,27159,100
Kentucky,Graves County,Donald Trump,REP,13206,TRUE,17019,100
Kentucky,Grayson County,Donald Trump,REP,9453,TRUE,11985,100
Kentucky,Green County,Donald Trump,REP,4838,TRUE,5812,100
Kentucky,Greenup County,Donald Trump,REP,13064,TRUE,18176,100
Kentucky,Hancock County,Donald Trump,REP,3145,TRUE,4153,100
Kentucky,Hardin County,Donald Trump,REP,29832,TRUE,2162,86
Kentucky,Harlan County,Donald Trump,REP,9367,TRUE,10971,100
Kentucky,Harrison County,Donald Trump,REP,6334,TRUE,20236,100
Kentucky,Hart County,Donald Trump,REP,6345,TRUE,12728,100
Kentucky,Henderson County,Donald Trump,REP,12730,TRUE,3656,94
Kentucky,Henry County,Donald Trump,REP,5843,TRUE,122998,100
Kentucky,Hickman County,Donald Trump,REP,1714,TRUE,2199,100
Kentucky,Hopkins County,Donald Trump,REP,15757,TRUE,21512,100
Kentucky,Jackson County,Donald Trump,REP,5453,TRUE,22419,100
Kentucky,Jefferson County,Joe Biden,DEM,228358,TRUE,8451,100
Kentucky,Jessamine County,Donald Trump,REP,17096,TRUE,26280,100
Kentucky,Johnson County,Donald Trump,REP,8450,TRUE,4100,100
Kentucky,Kenton County,Donald Trump,REP,48129,TRUE,82198,100
Kentucky,Knott County,Donald Trump,REP,4780,TRUE,6252,100
Kentucky,Knox County,Donald Trump,REP,11012,TRUE,23205,92
Kentucky,Larue County,Donald Trump,REP,5685,TRUE,7301,100
Kentucky,Laurel County,Donald Trump,REP,23237,TRUE,28111,100
Kentucky,Lawrence County,Donald Trump,REP,5633,TRUE,6422,95
Kentucky,Lee County,Donald Trump,REP,2273,TRUE,393899,100
Kentucky,Leslie County,Donald Trump,REP,4321,TRUE,4813,100
Kentucky,Letcher County,Donald Trump,REP,7226,TRUE,9135,100
Kentucky,Lewis County,Donald Trump,REP,4986,TRUE,1870,100
Kentucky,Lincoln County,Donald Trump,REP,8489,TRUE,4641,100
Kentucky,Livingston County,Donald Trump,REP,4010,TRUE,17174,99
Kentucky,Logan County,Donald Trump,REP,9067,TRUE,13294,99
Kentucky,Lyon County,Donald Trump,REP,3100,TRUE,6863,100
Kentucky,McCracken County,Donald Trump,REP,21820,TRUE,33549,100
Kentucky,McCreary County,Donald Trump,REP,5664,TRUE,6438,100
Kentucky,McLean County,Donald Trump,REP,3633,TRUE,87389,95
Kentucky,Madison County,Donald Trump,REP,27356,TRUE,9380,100
Kentucky,Magoffin County,Donald Trump,REP,4174,TRUE,5447,100
Kentucky,Marion County,Donald Trump,REP,6113,TRUE,204376,100
Kentucky,Marshall County,Donald Trump,REP,13297,TRUE,6345,95
Kentucky,Martin County,Donald Trump,REP,3496,TRUE,98726,100
Kentucky,Mason County,Donald Trump,REP,5477,TRUE,6766,99
